user_id,passion,hobby,education_level,age,skills,openness,conscientiousness,extraversion,agreeableness,neuroticism,salary_importance,work_life_balance,career_title,risk_tolerance,creativity_score,analytical_thinking,people_orientation,detail_oriented,stress_tolerance
user_3738,Entrepreneurship,Playing Guitar,Associate's,61,"Public Speaking, Robotics",3,8,3,10,2,8,2,Mechanic,,,,,,
user_3740,Chess,Traveling,Vocational,24,"Carpentry, Cooking, Singing",3,3,10,4,2,2,5,Psychologist,,,,,,
user_3741,Chess,Meditation,Doctorate,46,"Conflict Resolution, First Aid",10,10,9,9,4,2,3,Cybersecurity Specialist,,,,,,
user_3742,Languages,Yoga,Vocational,63,"First Aid, Leadership, Weightlifting",6,2,3,10,10,4,9,Plumber,,,,,,
user_3743,Fitness,Meditation,High School,34,"Carpentry, Electrical Repair, First Aid, Foreign Languages, Robotics",4,1,1,10,3,1,2,Farm Worker,,,,,,
user_3744,Acting,Board Games,Master's,27,"Data Analysis, Graphic Design, Public Speaking, Video Editing",3,9,1,2,7,9,1,Financial Analyst,,,,,,
user_3745,Technology,Skiing,Doctorate,59,"Electrical Repair, Writing",3,2,9,9,10,1,7,Statistician,,,,,,
user_3746,Sports,Origami,High School,21,"Driving, Foreign Languages, Weightlifting",8,2,7,2,8,3,8,Electrician,,,,,,
user_3747,Travel,Writing,High School,62,"Data Analysis, Foreign Languages, Graphic Design, Robotics, Singing",10,9,2,5,3,2,9,Statistician,,,,,,
user_3748,Fitness,Writing,Associate's,56,"Carpentry, Time Management, Weightlifting",5,7,9,10,8,7,2,Statistician,,,,,,
user_3750,Photography,Running,Bachelor's,38,"Electrical Repair, Video Editing",8,4,8,3,8,3,6,Journalist,,,,,,
user_3751,Dancing,Reading,Bachelor's,23,"Empathy, Leadership, Public Speaking",10,10,9,3,5,9,7,Elementary Teacher,,,,,,
user_3752,Volunteering,Reading,Bachelor's,47,"Public Speaking, Weightlifting",10,2,3,1,5,6,10,UX Designer,,,,,,
user_3753,Volunteering,Writing,Associate's,38,"Cooking, Empathy, First Aid",7,9,2,10,7,7,3,Electrician,,,,,,
user_3754,Fashion,Board Games,Doctorate,40,"Leadership, Public Speaking, Robotics, Sewing, UI/UX Design",2,6,2,9,1,8,8,Financial Analyst,,,,,,
user_3755,Meditation,Chess,Associate's,35,"Critical Thinking, Data Analysis, Programming",1,1,3,7,7,9,10,Data Scientist,,,,,,
user_3756,Volunteering,Collecting Stamps,High School,29,"AI Prompt Engineering, Data Analysis, Negotiation, Project Management",7,6,4,10,8,10,5,Marketing Manager,,,,,,
user_3757,Reading,Singing,Bachelor's,51,"Carpentry, Robotics, Time Management, UI/UX Design",8,3,6,5,6,3,9,Journalist,,,,,,
user_3758,DIY,Meditation,Doctorate,22,"Carpentry, Empathy, Weightlifting",10,5,4,10,8,2,6,Social Worker,,,,,,
user_3760,Gaming,Reading,Bachelor's,31,"Critical Thinking, Data Analysis, Programming",10,10,4,5,8,9,8,Software Engineer,,,,,,
user_3761,History,Hiking,High School,62,"Data Analysis, Empathy, Project Management, Sewing, UI/UX Design",8,9,3,2,10,3,8,Farm Worker,,,,,,
user_3762,Cooking,Running,Bachelor's,33,"Driving, Electrical Repair, Negotiation, UI/UX Design",7,4,6,9,8,4,2,Chef,,,,,,
user_3763,Gaming,Knitting,Bachelor's,35,"Critical Thinking, Foreign Languages, Research, UI/UX Design",5,4,2,4,3,9,2,Psychologist,,,,,,
user_3764,Chess,Playing Guitar,Doctorate,64,"AI Prompt Engineering, Cybersecurity, Public Speaking",5,7,1,9,5,7,8,Electrician,,,,,,
user_3765,Psychology,Cycling,Master's,48,"AI Prompt Engineering, Data Analysis, Research, UI/UX Design, Writing",1,9,5,9,2,6,3,Environmental Scientist,,,,,,
user_3766,Psychology,Reading,Bachelor's,58,"Foreign Languages, Graphic Design, Sewing",4,3,1,5,1,7,4,Psychologist,,,,,,
user_3767,Meditation,Scuba Diving,Doctorate,55,"AI Prompt Engineering, Conflict Resolution, Graphic Design, Time Management, UI/UX Design",2,2,4,1,8,4,7,Journalist,,,,,,
user_3768,Animals,Swimming,Master's,46,"Carpentry, Video Editing",7,7,8,2,5,2,7,Farm Worker,,,,,,
user_3770,Meditation,Chess,Master's,57,"First Aid, Robotics, Singing",3,7,8,9,7,2,8,Financial Analyst,,,,,,
user_3771,Cars,Cycling,Vocational,19,"Data Analysis, Empathy, Leadership, Project Management, Video Editing",8,4,8,1,2,5,5,UX Designer,,,,,,
user_3772,Collecting,Collecting Stamps,Doctorate,26,"Data Analysis, Empathy, Project Management, Research, Singing",6,10,9,4,4,10,10,Journalist,,,,,,
user_3773,Chess,Singing,Associate's,28,"Cooking, Graphic Design",2,3,7,2,1,10,2,Lawyer,,,,,,
user_3774,Magic,Dancing,Vocational,56,"Cybersecurity, Foreign Languages, Writing",8,4,3,7,5,3,7,Dentist,,,,,,
user_3775,Acting,Singing,Vocational,39,"AI Prompt Engineering, Driving, Writing",5,4,5,1,8,2,7,UX Designer,,,,,,
user_3776,Collecting,Scuba Diving,Associate's,51,"Cooking, Financial Literacy, First Aid, Programming, Video Editing",2,4,2,1,7,7,7,HR Manager,,,,,,
user_3777,Dancing,Hiking,Doctorate,40,"AI Prompt Engineering, Graphic Design, Programming, Public Speaking, Time Management",5,9,1,7,9,2,1,Psychologist,,,,,,
user_3778,Travel,Writing,Vocational,45,"Cooking, Digital Marketing, Writing",1,6,5,4,3,3,7,Cybersecurity Specialist,,,,,,
user_3779,Collecting,Gardening,Bachelor's,62,"Cooking, Electrical Repair, Robotics",10,5,6,9,8,1,3,Chef,,,,,,
user_3780,Art,Baking,High School,44,"Critical Thinking, Data Analysis, Leadership, Negotiation, Video Editing",8,10,6,3,5,1,9,Chef,,,,,,
user_3781,Astronomy,Swimming,Associate's,37,"Conflict Resolution, Digital Marketing, Financial Literacy, Sewing, Time Management",3,2,5,9,2,10,7,Psychologist,,,,,,
user_3782,Fitness,Baking,Associate's,23,"Conflict Resolution, Cybersecurity",7,1,1,3,3,3,7,Construction Worker,,,,,,
user_3783,Acting,Yoga,Vocational,35,"Electrical Repair, Weightlifting",9,2,5,9,1,9,10,AI Engineer,,,,,,
user_3784,Acting,Writing,High School,62,"Conflict Resolution, Time Management",4,7,9,8,6,8,5,Biomedical Engineer,,,,,,
user_3785,Gaming,Chess,Master's,40,"Critical Thinking, Data Analysis, Programming",10,1,5,1,9,1,9,Software Engineer,,,,,,
user_3786,Fashion,Hiking,Bachelor's,33,"Empathy, Leadership, Public Speaking",10,6,4,6,4,3,5,Elementary Teacher,,,,,,
user_3787,Gaming,Origami,Associate's,43,"Public Speaking, Research, Robotics, Sewing, UI/UX Design",10,1,3,9,9,6,5,Lawyer,,,,,,
user_3788,Art,Painting,Bachelor's,23,"Conflict Resolution, First Aid, Negotiation, Research",3,8,8,2,5,2,1,Construction Worker,,,,,,
user_3789,DIY,Swimming,Master's,50,"Conflict Resolution, Research",10,1,5,10,6,3,7,Chef,,,,,,
user_3790,Dancing,Rock Climbing,Vocational,49,"Robotics, Sewing, Singing",2,2,3,3,4,2,5,Marketing Manager,,,,,,
user_3791,Art,Cooking,Master's,38,"Cooking, First Aid, Singing, UI/UX Design",10,10,8,6,3,7,6,Social Worker,,,,,,
user_3792,Fitness,Yoga,Vocational,27,"Cybersecurity, UI/UX Design",9,2,2,7,1,10,7,HR Manager,,,,,,
user_3793,Entrepreneurship,Photography,Associate's,24,"Sewing, Weightlifting",1,4,8,5,10,3,2,Financial Analyst,,,,,,
user_3795,Meditation,Scuba Diving,Doctorate,64,"Cooking, Time Management",2,10,9,1,10,6,10,Biomedical Engineer,,,,,,
user_3796,Meditation,Rock Climbing,Bachelor's,26,"Data Analysis, Digital Marketing, Empathy, Public Speaking",2,6,4,1,9,8,1,AI Engineer,,,,,,
user_3797,Astronomy,Swimming,Doctorate,57,"Conflict Resolution, Electrical Repair, Financial Literacy, Singing, UI/UX Design",1,7,5,2,1,9,1,UX Designer,,,,,,
user_3798,Reading,Bird Watching,Vocational,29,"Cooking, Leadership, Negotiation, Sewing",2,6,8,1,4,5,4,Mechanic,,,,,,
user_3799,Cars,Skiing,Associate's,49,"Cooking, Weightlifting",9,4,4,5,10,5,4,Electrician,,,,,,
user_3800,Chess,Running,Associate's,31,"Empathy, Leadership, Video Editing",4,7,10,4,5,2,2,AI Engineer,,,,,,
user_3801,Art,Swimming,Associate's,31,"Negotiation, Programming, Robotics",5,1,7,10,7,6,2,Construction Worker,,,,,,
user_3802,Gardening,Swimming,Vocational,57,"Public Speaking, Research, Time Management",3,3,5,2,2,8,8,Civil Engineer,,,,,,
user_3803,Volunteering,Reading,Vocational,28,"Empathy, Leadership, Public Speaking",10,4,7,1,10,10,8,Elementary Teacher,,,,,,
user_3805,Astronomy,Gardening,Master's,43,"Foreign Languages, Negotiation, Photography, Project Management",9,6,2,7,1,4,2,Mechanic,,,,,,
user_3806,Travel,Running,High School,37,"Digital Marketing, First Aid, Public Speaking, Robotics",3,8,5,2,6,5,7,Mechanic,,,,,,
user_3807,Acting,Bird Watching,High School,57,"Financial Literacy, Programming, Writing",5,5,2,2,5,9,7,Plumber,,,,,,
user_3808,Fitness,Fishing,Vocational,51,"Carpentry, Sewing",10,2,7,7,1,5,1,Statistician,,,,,,
user_3809,Fashion,Gardening,High School,48,"Cybersecurity, Graphic Design, Negotiation",2,9,5,8,5,5,1,Mechanic,,,,,,
user_3810,Cooking,Scuba Diving,Bachelor's,37,"Digital Marketing, Electrical Repair, Project Management",3,5,5,6,1,4,9,Civil Engineer,,,,,,
user_3811,Gardening,Cooking,Doctorate,30,"Conflict Resolution, Cooking, Photography",8,8,5,3,3,7,8,Sales Representative,,,,,,
user_3812,Magic,Writing,Master's,24,"Empathy, Leadership, Public Speaking",6,6,9,9,6,10,10,Elementary Teacher,,,,,,
user_3815,Fashion,Yoga,Master's,52,"First Aid, Graphic Design, Negotiation, Programming, Weightlifting",9,5,1,5,4,9,1,Statistician,,,,,,
user_3816,Writing,Fishing,Vocational,57,"Project Management, Video Editing, Weightlifting",4,4,10,4,7,5,7,Journalist,,,,,,
user_3817,Magic,Origami,Master's,27,"Critical Thinking, Negotiation",9,9,9,6,1,8,4,HR Manager,,,,,,
user_3818,Cars,Collecting Stamps,Doctorate,21,"AI Prompt Engineering, Carpentry, Foreign Languages, Weightlifting, Writing",3,6,3,4,3,1,10,Dentist,,,,,,
user_3819,Art,Bird Watching,High School,22,"Programming, Public Speaking, Sewing",9,5,1,8,6,9,9,Actor,,,,,,
user_3820,Animals,Collecting Stamps,Vocational,22,"Cooking, Leadership, Robotics, Weightlifting, Writing",8,4,5,1,6,4,9,Psychologist,,,,,,
user_3821,Astronomy,Origami,Doctorate,30,"Robotics, Time Management, UI/UX Design, Video Editing, Writing",3,9,1,4,7,8,2,Plumber,,,,,,
user_3822,Gardening,Reading,Master's,44,"Critical Thinking, Data Analysis, Programming",9,4,5,1,7,3,7,Data Scientist,,,,,,
user_3823,Collecting,Chess,Doctorate,34,"Critical Thinking, Data Analysis, Programming",9,9,4,7,9,1,9,Data Scientist,,,,,,
user_3824,Gaming,Baking,Bachelor's,37,"Critical Thinking, Data Analysis, Programming",4,10,2,3,6,6,3,Software Engineer,,,,,,
user_3825,Languages,Video Gaming,Vocational,64,"Carpentry, Conflict Resolution, Driving, Foreign Languages, Public Speaking",8,9,8,1,4,4,3,HR Manager,,,,,,
user_3826,Psychology,Rock Climbing,Master's,26,"Conflict Resolution, Empathy, Foreign Languages, Leadership",8,5,4,7,1,5,9,Financial Analyst,,,,,,
user_3827,Gaming,Writing,Doctorate,25,"Cooking, Empathy, Foreign Languages, Programming, UI/UX Design",1,10,5,8,2,9,9,Mechanic,,,,,,
user_3828,Reading,Swimming,Master's,48,"Critical Thinking, Programming",7,9,7,4,9,7,5,Data Scientist,,,,,,
user_3829,Fashion,Rock Climbing,Master's,34,"Foreign Languages, Writing",6,6,9,10,9,9,3,Farm Worker,,,,,,
user_3830,History,Cycling,Associate's,59,"Leadership, UI/UX Design",6,7,3,4,4,4,9,Chef,,,,,,
user_3832,History,Rock Climbing,Vocational,58,"Negotiation, UI/UX Design",8,1,9,4,10,3,3,Construction Worker,,,,,,
user_3833,Environment,Playing Guitar,Doctorate,49,"Financial Literacy, Robotics",7,5,3,10,5,7,2,Plumber,,,,,,
user_3834,Travel,Astronomy,High School,61,"Photography, Programming, Public Speaking, Robotics, Singing",10,10,3,6,7,4,2,Financial Analyst,,,,,,
user_3836,Astronomy,Pottery,High School,42,"Data Analysis, Empathy, Research",5,3,8,7,6,7,6,Dentist,,,,,,
user_3837,Dancing,Swimming,Vocational,38,"Driving, Project Management",2,5,3,2,1,7,2,Statistician,,,,,,
user_3838,Volunteering,Cooking,High School,19,"Cybersecurity, Graphic Design, Project Management, Sewing",5,5,6,2,7,2,10,Psychologist,,,,,,
user_3839,Travel,Baking,Master's,60,"AI Prompt Engineering, Digital Marketing, Leadership, Research, Robotics",3,4,3,4,7,8,8,Civil Engineer,,,,,,
user_3840,Technology,Scuba Diving,High School,49,"Data Analysis, Photography",6,9,9,2,3,2,6,Civil Engineer,,,,,,
user_3841,Collecting,Reading,Master's,48,"Photography, Programming",2,7,2,9,9,1,5,Electrician,,,,,,
user_3842,Fitness,Reading,Bachelor's,30,"Critical Thinking, Empathy, First Aid",5,7,10,8,8,9,1,Registered Nurse,,,,,,
user_3843,History,Hiking,Doctorate,37,"Critical Thinking, Electrical Repair, Negotiation",10,1,9,6,8,5,8,Mechanic,,,,,,
user_3844,Volunteering,Meditation,Doctorate,42,"Cybersecurity, Digital Marketing, First Aid, Project Management",7,10,7,4,2,9,2,Chef,,,,,,
user_3845,Travel,Scuba Diving,Doctorate,58,"First Aid, Photography, Video Editing",4,1,10,3,7,3,1,Biomedical Engineer,,,,,,
user_3846,Writing,Video Gaming,Vocational,52,"Graphic Design, Public Speaking",9,10,8,4,4,3,5,Civil Engineer,,,,,,
user_3847,Magic,Collecting Stamps,Doctorate,63,"Digital Marketing, Robotics, Sewing, Weightlifting, Writing",10,1,4,2,7,10,8,Biomedical Engineer,,,,,,
user_3848,Art,Video Gaming,Vocational,36,"Graphic Design, Programming, Time Management",9,6,8,4,5,7,10,Marketing Manager,,,,,,
user_3850,Animals,Fishing,Bachelor's,33,"Critical Thinking, Empathy",8,7,8,2,3,10,5,Registered Nurse,,,,,,
user_3852,Writing,Swimming,Vocational,32,"Negotiation, Project Management, Weightlifting",7,6,6,6,8,6,8,Farm Worker,,,,,,
user_3853,Technology,Swimming,Associate's,61,"Digital Marketing, Negotiation, Public Speaking, UI/UX Design",5,1,8,5,4,10,4,Plumber,,,,,,
user_3854,Psychology,Hiking,Vocational,40,"Carpentry, Critical Thinking, Photography",9,5,5,9,3,4,3,Biomedical Engineer,,,,,,
user_3855,Travel,Bird Watching,Master's,22,"Foreign Languages, Singing",9,10,4,9,4,10,6,AI Engineer,,,,,,
user_3856,Gaming,Yoga,High School,31,"Conflict Resolution, Negotiation, Public Speaking, Sewing",9,9,8,1,5,10,2,Cybersecurity Specialist,,,,,,
user_3857,DIY,Hiking,Associate's,24,"AI Prompt Engineering, Foreign Languages, Project Management, Public Speaking",4,4,5,5,1,6,10,Electrician,,,,,,
user_3858,Fashion,Writing,Master's,49,"Cooking, Digital Marketing, Driving",9,1,6,9,3,10,10,Financial Analyst,,,,,,
user_3859,Gaming,Reading,Associate's,57,"Cooking, Foreign Languages, Graphic Design, Negotiation",8,5,7,5,3,3,8,Social Worker,,,,,,
user_3860,Art,Chess,Master's,48,"Critical Thinking, Robotics",3,9,1,5,9,10,2,Farm Worker,,,,,,
user_3861,Travel,Skiing,Doctorate,47,"AI Prompt Engineering, Digital Marketing, Sewing, Time Management, Weightlifting",9,1,5,8,1,2,4,Financial Analyst,,,,,,
user_3863,Fitness,Photography,Master's,18,"Data Analysis, Graphic Design, Project Management",4,9,9,7,10,2,9,Social Worker,,,,,,
user_3864,Entrepreneurship,Chess,Associate's,26,"Critical Thinking, Data Analysis, Programming",6,4,7,10,9,2,1,Data Scientist,,,,,,
user_3865,Meditation,Yoga,Master's,29,"Driving, Public Speaking, Singing",2,1,8,10,10,4,5,Pilot,,,,,,
user_3866,Astronomy,Writing,Vocational,42,"Conflict Resolution, Cooking, Critical Thinking, Driving, Robotics",4,4,10,7,3,6,10,Cybersecurity Specialist,,,,,,
user_3867,Dancing,Fishing,Vocational,26,"Carpentry, Conflict Resolution, Cybersecurity, Digital Marketing, Writing",3,7,4,9,7,2,8,Pilot,,,,,,
user_3868,Volunteering,Cycling,Bachelor's,50,"Programming, Sewing",6,3,5,6,1,4,6,Psychologist,,,,,,
user_3869,Dancing,Traveling,Doctorate,30,"AI Prompt Engineering, Research, Video Editing, Writing",2,5,5,5,1,1,6,Environmental Scientist,,,,,,
user_3870,Writing,Origami,Associate's,28,"AI Prompt Engineering, Cybersecurity, Writing",2,2,1,8,5,7,6,Electrician,,,,,,
user_3871,Collecting,Reading,High School,45,"Carpentry, Financial Literacy, Negotiation, Photography, Research",3,1,5,3,1,5,3,Journalist,,,,,,
user_3872,Volunteering,Fishing,High School,22,"Project Management, Video Editing, Writing",5,6,1,9,10,4,3,Chef,,,,,,
user_3873,Writing,Origami,Master's,32,"AI Prompt Engineering, Critical Thinking, Video Editing",5,7,5,4,2,1,3,Civil Engineer,,,,,,
user_3874,Gardening,Traveling,Master's,31,"Cybersecurity, Data Analysis, Financial Literacy, Writing",8,9,7,3,1,9,10,Journalist,,,,,,
user_3875,Gaming,Hiking,Vocational,54,"First Aid, Leadership, Programming, Writing",3,7,9,10,1,2,8,Marketing Manager,,,,,,
user_3876,Collecting,Dancing,High School,32,"Foreign Languages, Weightlifting",9,2,6,8,4,7,7,Farm Worker,,,,,,
user_3878,Languages,Bird Watching,Vocational,22,"Conflict Resolution, Critical Thinking, Programming",2,9,1,9,5,9,3,Financial Analyst,,,,,,
user_3879,Languages,Running,Bachelor's,32,"Carpentry, Data Analysis, Digital Marketing, Project Management",6,7,4,5,4,10,8,Actor,,,,,,
user_3880,Volunteering,Reading,Master's,42,"Empathy, Leadership, Public Speaking",9,4,6,1,7,6,5,Elementary Teacher,,,,,,
user_3881,Acting,Meditation,Bachelor's,54,"Cybersecurity, Programming, Sewing",3,3,3,2,3,4,8,Electrician,,,,,,
user_3882,DIY,Bird Watching,High School,61,"Driving, Empathy, Foreign Languages",1,1,6,3,1,7,2,Biomedical Engineer,,,,,,
user_3884,Fashion,Painting,Bachelor's,42,"Graphic Design, UI/UX Design",8,5,3,4,9,1,9,Graphic Designer,,,,,,
user_3885,Chess,Running,High School,48,"Cooking, Cybersecurity, Electrical Repair, Project Management",6,4,8,1,1,5,2,Sales Representative,,,,,,
user_3886,Fitness,Photography,High School,43,"Financial Literacy, Public Speaking, Writing",4,9,10,4,2,4,7,AI Engineer,,,,,,
user_3887,Entrepreneurship,Reading,Master's,26,"Critical Thinking, Data Analysis, Programming",2,9,6,6,5,1,6,Data Scientist,,,,,,
user_3888,Gaming,Photography,Doctorate,49,"Robotics, Writing",5,8,5,10,1,8,10,Statistician,,,,,,
user_3889,Astronomy,Playing Guitar,Bachelor's,27,"Cooking, Cybersecurity, Programming",8,7,3,1,8,3,7,Statistician,,,,,,
user_3890,Gardening,Cooking,Doctorate,59,"Foreign Languages, Leadership",3,6,4,10,6,7,4,Environmental Scientist,,,,,,
user_3891,Travel,Baking,Associate's,55,"Robotics, Time Management",4,5,3,7,10,3,7,Marketing Manager,,,,,,
user_3892,Dancing,Traveling,High School,41,"Conflict Resolution, Cooking, Financial Literacy, UI/UX Design",9,10,7,1,2,10,4,Marketing Manager,,,,,,
user_3893,Environment,Swimming,Bachelor's,65,"Research, Writing",4,5,6,8,2,1,8,Journalist,,,,,,
user_3894,Art,Cooking,Bachelor's,37,"First Aid, Graphic Design, Photography, Project Management, Weightlifting",7,5,3,1,3,1,8,Plumber,,,,,,
user_3895,Volunteering,Photography,Doctorate,31,"Critical Thinking, Cybersecurity, Digital Marketing, Sewing",5,8,8,7,3,4,7,Construction Worker,,,,,,
user_3897,Gardening,Astronomy,Vocational,57,"Driving, Electrical Repair, Singing",2,4,7,3,5,9,1,Lawyer,,,,,,
user_3898,Photography,Meditation,Associate's,64,"Financial Literacy, Project Management",8,9,7,3,7,4,2,Architect,,,,,,
user_3899,Volunteering,Rock Climbing,Associate's,23,"Carpentry, Graphic Design, Programming, Robotics",2,2,10,1,7,8,8,Farm Worker,,,,,,
user_3900,Environment,Skiing,Associate's,47,"Cooking, Critical Thinking, Data Analysis, Empathy, Singing",10,8,4,9,5,1,1,UX Designer,,,,,,
user_3902,Entrepreneurship,Reading,Vocational,23,"Electrical Repair, Writing",8,4,6,4,4,10,7,Farm Worker,,,,,,
user_3903,Environment,Dancing,Bachelor's,54,"Carpentry, Electrical Repair",3,1,10,10,4,6,3,Actor,,,,,,
user_3904,Technology,Fishing,Associate's,65,"Conflict Resolution, Cybersecurity, Programming, Public Speaking, Writing",5,8,6,9,8,1,2,Cybersecurity Specialist,,,,,,
user_3905,Dancing,Traveling,High School,43,"Foreign Languages, Graphic Design, Singing",1,2,1,9,4,1,2,Marketing Manager,,,,,,
user_3907,Technology,Bird Watching,Master's,28,"Carpentry, Driving, Empathy",2,9,4,10,6,8,7,Mechanic,,,,,,
user_3908,Entrepreneurship,Painting,Doctorate,35,"AI Prompt Engineering, Negotiation",2,8,9,7,4,2,9,Psychologist,,,,,,
user_3909,Technology,Swimming,Master's,48,"AI Prompt Engineering, Cybersecurity, Electrical Repair, Photography, Weightlifting",10,6,7,9,9,1,9,Journalist,,,,,,
user_3910,Entrepreneurship,Rock Climbing,Vocational,62,"Leadership, Robotics, Singing, Writing",7,5,9,1,2,1,6,UX Designer,,,,,,
user_3911,Reading,Origami,Master's,37,"Empathy, Leadership, Public Speaking",9,9,1,9,4,6,3,Elementary Teacher,,,,,,
user_3912,Meditation,Reading,Bachelor's,63,"Negotiation, Programming, Project Management, Public Speaking, Video Editing",10,2,8,10,3,7,2,AI Engineer,,,,,,
user_3913,Art,Astronomy,Bachelor's,59,"Carpentry, Digital Marketing, Empathy",3,4,7,8,4,7,6,HR Manager,,,,,,
user_3914,Cooking,Baking,Bachelor's,29,"Data Analysis, Programming",4,2,8,5,2,10,10,Data Scientist,,,,,,
user_3915,Magic,Singing,High School,56,"Cooking, Digital Marketing, Singing, Video Editing",5,7,10,3,4,3,7,Marketing Manager,,,,,,
user_3916,Entrepreneurship,Singing,Vocational,55,"Conflict Resolution, Electrical Repair",5,3,7,7,4,4,9,Statistician,,,,,,
user_3918,Animals,Chess,Associate's,58,"Driving, Financial Literacy, Time Management, Weightlifting",8,6,2,6,3,4,9,Architect,,,,,,
