user_id,passion,hobby,education_level,age,skills,openness,conscientiousness,extraversion,agreeableness,neuroticism,salary_importance,work_life_balance,career_title
user_3824,Gaming,Baking,Bachelor's,37,"Critical Thinking,Programming,Data Analysis",4,10,2,3,6,6,3,Software Engineer
user_3825,Languages,Video Gaming,Vocational,64,"Conflict Resolution,Foreign Languages,Public Speaking,Driving,Carpentry",8,9,8,1,4,4,3,HR Manager
user_3826,Psychology,Rock Climbing,Master's,26,"Leadership,Empathy,Conflict Resolution,Foreign Languages",8,5,4,7,1,5,9,Financial Analyst
user_3827,Gaming,Writing,Doctorate,25,"Empathy,UI/UX Design,Cooking,Programming,Foreign Languages",1,10,5,8,2,9,9,Mechanic
user_3828,Reading,Swimming,Master's,48,"Programming,Critical Thinking",7,9,7,4,9,7,5,Data Scientist
user_3829,Fashion,Rock Climbing,Master's,34,"Writing,Foreign Languages",6,6,9,10,9,9,3,Farm Worker
user_3830,History,Cycling,Associate's,59,"Leadership,UI/UX Design",6,7,3,4,4,4,9,Chef
user_3831,Acting,Fitness,Bachelor's,25,"First Aid,Critical Thinking,Empathy",10,6,2,4,1,8,5,Registered Nurse
user_3832,History,Rock Climbing,Vocational,58,"Negotiation,UI/UX Design",8,1,9,4,10,3,3,Construction Worker
user_3833,Environment,Playing Guitar,Doctorate,49,"Robotics,Financial Literacy",7,5,3,10,5,7,2,Plumber
user_3834,Travel,Astronomy,High School,61,"Programming,Robotics,Photography,Public Speaking,Singing",10,10,3,6,7,4,2,Financial Analyst
user_3835,Volunteering,Volunteering,Bachelor's,26,"Critical Thinking,Empathy,First Aid",9,10,4,4,3,4,5,Registered Nurse
user_3836,Astronomy,Pottery,High School,42,"Research,Data Analysis,Empathy",5,3,8,7,6,7,6,Dentist
user_3837,Dancing,Swimming,Vocational,38,"Driving,Project Management",2,5,3,2,1,7,2,Statistician
user_3838,Volunteering,Cooking,High School,19,"Sewing,Graphic Design,Cybersecurity,Project Management",5,5,6,2,7,2,10,Psychologist
user_3839,Travel,Baking,Master's,60,"AI Prompt Engineering,Research,Leadership,Robotics,Digital Marketing",3,4,3,4,7,8,8,Civil Engineer
user_3840,Technology,Scuba Diving,High School,49,"Data Analysis,Photography",6,9,9,2,3,2,6,Civil Engineer
user_3841,Collecting,Reading,Master's,48,"Photography,Programming",2,7,2,9,9,1,5,Electrician
user_3842,Fitness,Reading,Bachelor's,30,"First Aid,Critical Thinking,Empathy",5,7,10,8,8,9,1,Registered Nurse
user_3843,History,Hiking,Doctorate,37,"Negotiation,Electrical Repair,Critical Thinking",10,1,9,6,8,5,8,Mechanic
user_3844,Volunteering,Meditation,Doctorate,42,"Digital Marketing,Project Management,Cybersecurity,First Aid",7,10,7,4,2,9,2,Chef
user_3845,Travel,Scuba Diving,Doctorate,58,"Video Editing,Photography,First Aid",4,1,10,3,7,3,1,Biomedical Engineer
user_3846,Writing,Video Gaming,Vocational,52,"Public Speaking,Graphic Design",9,10,8,4,4,3,5,Civil Engineer
user_3847,Magic,Collecting Stamps,Doctorate,63,"Sewing,Writing,Weightlifting,Robotics,Digital Marketing",10,1,4,2,7,10,8,Biomedical Engineer
user_3848,Art,Video Gaming,Vocational,36,"Graphic Design,Time Management,Programming",9,6,8,4,5,7,10,Marketing Manager
user_3849,Gardening,Fitness,Vocational,30,"First Aid,Critical Thinking,Empathy",10,6,6,8,8,3,1,Registered Nurse
user_3850,Animals,Fishing,Bachelor's,33,"Empathy,Critical Thinking",8,7,8,2,3,10,5,Registered Nurse
user_3851,Astronomy,Volunteering,Bachelor's,47,"Public Speaking,Empathy",3,8,3,5,5,8,1,Elementary Teacher
user_3852,Writing,Swimming,Vocational,32,"Weightlifting,Negotiation,Project Management",7,6,6,6,8,6,8,Farm Worker
user_3853,Technology,Swimming,Associate's,61,"Negotiation,UI/UX Design,Digital Marketing,Public Speaking",5,1,8,5,4,10,4,Plumber
user_3854,Psychology,Hiking,Vocational,40,"Critical Thinking,Carpentry,Photography",9,5,5,9,3,4,3,Biomedical Engineer
user_3855,Travel,Bird Watching,Master's,22,"Singing,Foreign Languages",9,10,4,9,4,10,6,AI Engineer
user_3856,Gaming,Yoga,High School,31,"Sewing,Public Speaking,Conflict Resolution,Negotiation",9,9,8,1,5,10,2,Cybersecurity Specialist
user_3857,DIY,Hiking,Associate's,24,"Public Speaking,AI Prompt Engineering,Foreign Languages,Project Management",4,4,5,5,1,6,10,Electrician
user_3858,Fashion,Writing,Master's,49,"Driving,Digital Marketing,Cooking",9,1,6,9,3,10,10,Financial Analyst
user_3859,Gaming,Reading,Associate's,57,"Graphic Design,Negotiation,Cooking,Foreign Languages",8,5,7,5,3,3,8,Social Worker
user_3860,Art,Chess,Master's,48,"Critical Thinking,Robotics",3,9,1,5,9,10,2,Farm Worker
user_3861,Travel,Skiing,Doctorate,47,"Sewing,AI Prompt Engineering,Time Management,Weightlifting,Digital Marketing",9,1,5,8,1,2,4,Financial Analyst
user_3862,Reading,Crafts,Bachelor's,43,"Leadership,Empathy,Public Speaking",2,1,9,1,3,8,2,Elementary Teacher
user_3863,Fitness,Photography,Master's,18,"Project Management,Graphic Design,Data Analysis",4,9,9,7,10,2,9,Social Worker
user_3864,Entrepreneurship,Chess,Associate's,26,"Critical Thinking,Programming,Data Analysis",6,4,7,10,9,2,1,Data Scientist
user_3865,Meditation,Yoga,Master's,29,"Public Speaking,Driving,Singing",2,1,8,10,10,4,5,Pilot
user_3866,Astronomy,Writing,Vocational,42,"Robotics,Critical Thinking,Conflict Resolution,Driving,Cooking",4,4,10,7,3,6,10,Cybersecurity Specialist
user_3867,Dancing,Fishing,Vocational,26,"Digital Marketing,Writing,Conflict Resolution,Cybersecurity,Carpentry",3,7,4,9,7,2,8,Pilot
user_3868,Volunteering,Cycling,Bachelor's,50,"Programming,Sewing",6,3,5,6,1,4,6,Psychologist
user_3869,Dancing,Traveling,Doctorate,30,"Writing,AI Prompt Engineering,Research,Video Editing",2,5,5,5,1,1,6,Environmental Scientist
user_3870,Writing,Origami,Associate's,28,"Writing,Cybersecurity,AI Prompt Engineering",2,2,1,8,5,7,6,Electrician
user_3871,Collecting,Reading,High School,45,"Research,Negotiation,Financial Literacy,Carpentry,Photography",3,1,5,3,1,5,3,Journalist
user_3872,Volunteering,Fishing,High School,22,"Video Editing,Writing,Project Management",5,6,1,9,10,4,3,Chef
user_3873,Writing,Origami,Master's,32,"Video Editing,AI Prompt Engineering,Critical Thinking",5,7,5,4,2,1,3,Civil Engineer
user_3874,Gardening,Traveling,Master's,31,"Writing,Data Analysis,Financial Literacy,Cybersecurity",8,9,7,3,1,9,10,Journalist
user_3875,Gaming,Hiking,Vocational,54,"Leadership,Programming,Writing,First Aid",3,7,9,10,1,2,8,Marketing Manager
user_3876,Collecting,Dancing,High School,32,"Foreign Languages,Weightlifting",9,2,6,8,4,7,7,Farm Worker
user_3877,Travel,Drawing,Associate's,42,"Creativity,Graphic Design,UI/UX Design",8,7,6,10,6,5,5,Graphic Designer
user_3878,Languages,Bird Watching,Vocational,22,"Programming,Critical Thinking,Conflict Resolution",2,9,1,9,5,9,3,Financial Analyst
user_3879,Languages,Running,Bachelor's,32,"Digital Marketing,Project Management,Carpentry,Data Analysis",6,7,4,5,4,10,8,Actor
user_3880,Volunteering,Reading,Master's,42,"Empathy,Leadership,Public Speaking",9,4,6,1,7,6,5,Elementary Teacher
user_3881,Acting,Meditation,Bachelor's,54,"Cybersecurity,Sewing,Programming",3,3,3,2,3,4,8,Electrician
user_3882,DIY,Bird Watching,High School,61,"Driving,Empathy,Foreign Languages",1,1,6,3,1,7,2,Biomedical Engineer
user_3883,Film,Scuba Diving,Bachelor's,48,"Cooking,Photography,Weightlifting,Project Management,Digital Marketing",9,7,4,8,8,4,7,UX Designer
user_3884,Fashion,Painting,Bachelor's,42,"Graphic Design,Creativity,UI/UX Design",8,5,3,4,9,1,9,Graphic Designer
user_3885,Chess,Running,High School,48,"Cooking,Cybersecurity,Project Management,Electrical Repair",6,4,8,1,1,5,2,Sales Representative
user_3886,Fitness,Photography,High School,43,"Writing,Financial Literacy,Public Speaking",4,9,10,4,2,4,7,AI Engineer
user_3887,Entrepreneurship,Reading,Master's,26,"Data Analysis,Critical Thinking,Programming",2,9,6,6,5,1,6,Data Scientist
user_3888,Gaming,Photography,Doctorate,49,"Writing,Robotics",5,8,5,10,1,8,10,Statistician
user_3889,Astronomy,Playing Guitar,Bachelor's,27,"Programming,Cybersecurity,Cooking",8,7,3,1,8,3,7,Statistician
user_3890,Gardening,Cooking,Doctorate,59,"Leadership,Foreign Languages",3,6,4,10,6,7,4,Environmental Scientist
user_3891,Travel,Baking,Associate's,55,"Time Management,Robotics",4,5,3,7,10,3,7,Marketing Manager
user_3892,Dancing,Traveling,High School,41,"Cooking,Financial Literacy,Conflict Resolution,UI/UX Design",9,10,7,1,2,10,4,Marketing Manager
user_3893,Environment,Swimming,Bachelor's,65,"Research,Writing",4,5,6,8,2,1,8,Journalist
user_3894,Art,Cooking,Bachelor's,37,"Project Management,Photography,Graphic Design,First Aid,Weightlifting",7,5,3,1,3,1,8,Plumber
user_3895,Volunteering,Photography,Doctorate,31,"Digital Marketing,Sewing,Critical Thinking,Cybersecurity",5,8,8,7,3,4,7,Construction Worker
user_3896,Music,Volunteering,Master's,53,"Empathy,Leadership,Public Speaking",5,10,6,1,7,10,3,Elementary Teacher
user_3897,Gardening,Astronomy,Vocational,57,"Electrical Repair,Driving,Singing",2,4,7,3,5,9,1,Lawyer
user_3898,Photography,Meditation,Associate's,64,"Project Management,Financial Literacy",8,9,7,3,7,4,2,Architect
user_3899,Volunteering,Rock Climbing,Associate's,23,"Robotics,Graphic Design,Carpentry,Programming",2,2,10,1,7,8,8,Farm Worker
user_3900,Environment,Skiing,Associate's,47,"Data Analysis,Cooking,Singing,Empathy,Critical Thinking",10,8,4,9,5,1,1,UX Designer
user_3901,Film,Photography,Bachelor's,36,"UI/UX Design,Graphic Design,Creativity",7,5,6,4,4,9,4,Graphic Designer
user_3902,Entrepreneurship,Reading,Vocational,23,"Writing,Electrical Repair",8,4,6,4,4,10,7,Farm Worker
user_3903,Environment,Dancing,Bachelor's,54,"Carpentry,Electrical Repair",3,1,10,10,4,6,3,Actor
user_3904,Technology,Fishing,Associate's,65,"Writing,Conflict Resolution,Cybersecurity,Public Speaking,Programming",5,8,6,9,8,1,2,Cybersecurity Specialist
user_3905,Dancing,Traveling,High School,43,"Singing,Foreign Languages,Graphic Design",1,2,1,9,4,1,2,Marketing Manager
user_3906,Animals,Volunteering,Associate's,34,"First Aid,Critical Thinking,Empathy",10,7,3,9,5,2,10,Registered Nurse
user_3907,Technology,Bird Watching,Master's,28,"Carpentry,Driving,Empathy",2,9,4,10,6,8,7,Mechanic
user_3908,Entrepreneurship,Painting,Doctorate,35,"AI Prompt Engineering,Negotiation",2,8,9,7,4,2,9,Psychologist
user_3909,Technology,Swimming,Master's,48,"Weightlifting,Cybersecurity,Electrical Repair,Photography,AI Prompt Engineering",10,6,7,9,9,1,9,Journalist
user_3910,Entrepreneurship,Rock Climbing,Vocational,62,"Leadership,Writing,Singing,Robotics",7,5,9,1,2,1,6,UX Designer
user_3911,Reading,Origami,Master's,37,"Leadership,Empathy,Public Speaking",9,9,1,9,4,6,3,Elementary Teacher
user_3912,Meditation,Reading,Bachelor's,63,"Public Speaking,Video Editing,Project Management,Negotiation,Programming",10,2,8,10,3,7,2,AI Engineer
user_3913,Art,Astronomy,Bachelor's,59,"Empathy,Carpentry,Digital Marketing",3,4,7,8,4,7,6,HR Manager
user_3914,Cooking,Baking,Bachelor's,29,"Data Analysis,Programming",4,2,8,5,2,10,10,Data Scientist
user_3915,Magic,Singing,High School,56,"Singing,Video Editing,Digital Marketing,Cooking",5,7,10,3,4,3,7,Marketing Manager
user_3916,Entrepreneurship,Singing,Vocational,55,"Conflict Resolution,Electrical Repair",5,3,7,7,4,4,9,Statistician
user_3917,Fashion,Drawing,Bachelor's,20,"UI/UX Design,Graphic Design,Creativity",5,2,8,4,4,7,2,Graphic Designer
user_3918,Animals,Chess,Associate's,58,"Driving,Financial Literacy,Weightlifting,Time Management",8,6,2,6,3,4,9,Architect
user_3919,Environment,Origami,Bachelor's,47,"Digital Marketing,Project Management",3,4,8,1,10,1,4,Actor
user_3920,Music,Scuba Diving,High School,39,"Digital Marketing,Time Management,Weightlifting",6,9,4,4,3,7,6,Biomedical Engineer
user_3921,Fitness,Skiing,Master's,57,"Financial Literacy,Video Editing,Critical Thinking",6,10,1,4,1,1,7,Social Worker
user_3922,DIY,Gardening,Bachelor's,58,"Video Editing,Negotiation",7,2,3,2,8,5,8,Architect
user_3923,Gaming,Running,Doctorate,46,"Project Management,Writing,Sewing,Weightlifting,Cooking",4,9,7,7,9,10,8,Lawyer
user_3924,Music,Baking,Master's,57,"Data Analysis,Video Editing,UI/UX Design",10,9,3,4,8,10,10,Statistician
user_3925,Volunteering,Reading,Bachelor's,32,"Research,Robotics,Carpentry,Video Editing",8,6,7,6,3,10,9,AI Engineer
user_3926,Gaming,Reading,Master's,25,"Programming,Data Analysis",10,10,6,1,1,10,9,Software Engineer
user_3927,Volunteering,Reading,Master's,58,"Leadership,Empathy",5,2,6,8,3,4,10,Elementary Teacher
user_3928,Gardening,Running,Master's,24,"AI Prompt Engineering,Weightlifting,Writing,Sewing",5,7,6,2,10,9,5,Journalist
user_3929,Travel,Cooking,Doctorate,53,"Driving,Singing,Time Management,Writing",9,10,5,2,8,3,7,Actor
user_3930,Entrepreneurship,Hiking,Vocational,43,"Programming,Data Analysis,Critical Thinking",3,1,1,3,10,9,10,Software Engineer
user_3931,Astronomy,Running,Vocational,38,"First Aid,Video Editing,Writing",1,10,10,8,9,6,1,Architect
user_3932,Animals,Crafts,Bachelor's,49,"Public Speaking,Empathy,Leadership",7,10,9,8,5,3,3,Elementary Teacher
user_3933,Animals,Chess,Doctorate,35,"Programming,Data Analysis,Critical Thinking",8,1,5,10,5,5,2,Data Scientist
user_3934,Film,Skiing,Master's,31,"UI/UX Design,Robotics",4,3,2,9,2,7,8,Dentist
user_3935,Gaming,Gardening,Master's,38,"Critical Thinking,Programming,Data Analysis",5,1,7,5,1,1,6,Software Engineer
user_3936,Cooking,Bird Watching,Vocational,57,"Research,Carpentry,Weightlifting,Singing",10,9,2,2,7,7,5,Statistician
user_3937,Languages,Collecting Stamps,Associate's,49,"Cybersecurity,Singing,Negotiation,AI Prompt Engineering",2,4,4,8,6,10,10,Psychologist
user_3938,Gaming,Photography,Master's,49,"Video Editing,Time Management",5,7,8,6,7,9,10,Architect
user_3939,Animals,Fitness,Bachelor's,34,"Critical Thinking,First Aid",7,4,7,8,7,3,2,Registered Nurse
user_3940,Psychology,Meditation,Associate's,35,"Financial Literacy,Carpentry,Research,Writing,Project Management",5,6,6,8,7,10,10,Cybersecurity Specialist
user_3941,Volunteering,Meditation,Vocational,61,"Cybersecurity,Digital Marketing,Video Editing",4,10,10,7,1,2,5,Chef
user_3942,Film,Singing,High School,54,"UI/UX Design,Financial Literacy,First Aid,Cooking",10,6,10,7,2,5,1,Pilot
user_3943,Reading,Volunteering,Master's,37,"Public Speaking,Leadership,Empathy",3,8,7,10,8,4,1,Elementary Teacher
user_3944,Meditation,Origami,Doctorate,32,"Driving,Foreign Languages,Graphic Design",7,10,2,8,5,10,10,Psychologist
user_3945,Animals,Astronomy,High School,51,"Negotiation,Cooking",5,8,1,1,7,9,9,HR Manager
user_3946,Entrepreneurship,Video Gaming,Bachelor's,30,"Data Analysis,Critical Thinking",7,3,9,3,8,2,3,Software Engineer
user_3947,Animals,Knitting,Master's,47,"Negotiation,Critical Thinking,Public Speaking",8,8,5,9,9,2,7,Mechanic
user_3948,Fashion,Reading,Doctorate,33,"Data Analysis,Programming,Critical Thinking",4,8,9,9,8,3,5,Data Scientist
user_3949,Entrepreneurship,Fishing,High School,64,"Singing,Programming,Robotics,Empathy",10,6,4,2,7,5,8,HR Manager
user_3950,Travel,Scuba Diving,Associate's,20,"Financial Literacy,Photography,Carpentry,Singing,Critical Thinking",6,7,9,9,10,4,3,Psychologist
user_3951,Meditation,Painting,Associate's,26,"Creativity,UI/UX Design",8,6,10,4,4,7,8,Graphic Designer
user_3952,Animals,Gardening,Doctorate,52,"Writing,Financial Literacy,Conflict Resolution,Leadership,Data Analysis",4,9,3,4,2,2,10,Marketing Manager
user_3953,Collecting,Playing Guitar,Vocational,40,"Video Editing,Digital Marketing,Leadership,Driving,Weightlifting",3,9,3,3,8,1,7,Mechanic
user_3954,Meditation,Yoga,Vocational,55,"UI/UX Design,Public Speaking,Electrical Repair,Robotics",8,1,3,4,7,9,2,Architect
user_3955,Music,Photography,Associate's,37,"Graphic Design,Project Management,First Aid,Empathy,Time Management",2,3,3,9,7,8,4,Mechanic
user_3956,Cars,Swimming,Doctorate,61,"Driving,Data Analysis,Singing,Cooking",9,1,3,1,3,4,2,Civil Engineer
user_3957,Magic,Reading,Doctorate,47,"Programming,Critical Thinking",4,1,10,9,1,7,6,Data Scientist
user_3958,Psychology,Fishing,Master's,37,"Foreign Languages,Photography,Carpentry,Driving",5,6,5,1,6,4,7,Lawyer
user_3959,Cars,Reading,Master's,51,"Driving,Carpentry,Data Analysis,Electrical Repair",8,3,10,7,3,3,10,Marketing Manager
user_3960,Sports,Swimming,High School,60,"Photography,Project Management,Electrical Repair,Critical Thinking,Digital Marketing",1,8,7,7,8,5,1,Chef
user_3961,History,Singing,Doctorate,41,"Negotiation,Time Management,Video Editing",1,8,2,3,5,1,9,Sales Representative
user_3962,Cooking,Cooking,Doctorate,37,"Data Analysis,Singing,Public Speaking,Photography,Financial Literacy",9,9,2,5,4,8,2,AI Engineer
user_3963,Entrepreneurship,Baking,High School,19,"Cooking,Public Speaking,Electrical Repair,Cybersecurity,Sewing",10,8,6,3,3,2,8,Sales Representative
user_3964,Volunteering,Photography,Master's,55,"Programming,Cybersecurity,Financial Literacy",2,7,4,7,9,5,3,Plumber
user_3965,Volunteering,Crafts,Master's,45,"Public Speaking,Empathy,Leadership",9,8,9,2,9,5,2,Elementary Teacher
user_3966,Photography,Rock Climbing,Bachelor's,22,"Creativity,UI/UX Design,Graphic Design",2,7,5,2,9,2,5,Graphic Designer
user_3967,Film,Traveling,Vocational,45,"Sewing,Project Management,Leadership",1,3,10,8,10,9,1,Sales Representative
user_3968,Astronomy,Traveling,Vocational,52,"Video Editing,Writing,Negotiation,Graphic Design,AI Prompt Engineering",7,6,4,8,7,8,1,Lawyer
user_3969,Gaming,Video Gaming,Master's,34,"Data Analysis,Critical Thinking",4,7,1,2,5,7,8,Data Scientist
user_3970,Chess,Scuba Diving,Vocational,49,"Digital Marketing,Carpentry",3,5,9,10,2,4,7,Architect
user_3971,Cars,Knitting,Bachelor's,64,"Time Management,Conflict Resolution,Critical Thinking",1,9,2,10,3,8,6,Farm Worker
user_3972,Fitness,Origami,Bachelor's,56,"Conflict Resolution,Carpentry,Electrical Repair",1,2,10,3,5,7,8,Sales Representative
user_3973,Astronomy,Cycling,Doctorate,22,"Cooking,Data Analysis,Conflict Resolution",8,1,9,8,2,7,6,Electrician
user_3974,Writing,Hiking,Associate's,28,"Project Management,Singing,Data Analysis,Foreign Languages",10,5,6,4,9,5,6,AI Engineer
user_3975,Collecting,Video Gaming,Associate's,30,"Financial Literacy,Time Management,Cybersecurity,Empathy,Project Management",1,2,5,9,3,10,3,Journalist
user_3976,Gaming,Swimming,Doctorate,38,"Video Editing,Foreign Languages",1,2,2,7,6,6,9,AI Engineer
user_3977,Technology,Dancing,Master's,24,"Driving,Sewing",1,7,7,1,6,7,8,Psychologist
user_3978,Languages,Chess,Doctorate,64,"Singing,Public Speaking,UI/UX Design",1,7,4,10,10,4,8,Architect
user_3979,Film,Collecting Stamps,Doctorate,49,"Carpentry,Robotics,Weightlifting,Graphic Design,Time Management",2,7,4,1,10,2,7,Biomedical Engineer
user_3980,Astronomy,Cooking,High School,38,"Cooking,Writing,Weightlifting",1,1,10,4,6,9,8,Cybersecurity Specialist
user_3981,Film,Dancing,High School,59,"Empathy,Singing",8,9,10,1,1,6,3,Psychologist
user_3982,Film,Chess,Vocational,59,"First Aid,AI Prompt Engineering,Carpentry",4,3,2,3,5,4,1,Construction Worker
user_3983,Cars,Photography,Vocational,26,"Writing,Weightlifting,Foreign Languages",10,1,5,8,5,5,8,AI Engineer
user_3984,DIY,Video Gaming,Doctorate,64,"Research,Empathy",9,8,7,7,8,9,5,Cybersecurity Specialist
user_3985,Environment,Video Gaming,Master's,37,"Electrical Repair,Public Speaking,Sewing",2,2,9,1,4,4,7,Dentist
user_3986,Music,Fishing,High School,32,"Empathy,UI/UX Design,Negotiation",2,2,7,4,8,9,5,Lawyer
user_3987,Film,Chess,Bachelor's,27,"Programming,Data Analysis,Critical Thinking",7,10,10,3,8,3,9,Software Engineer
user_3988,Gaming,Video Gaming,Vocational,40,"Data Analysis,Critical Thinking",1,10,10,7,6,7,8,Software Engineer
user_3989,Volunteering,Writing,High School,46,"Photography,Weightlifting",1,4,3,10,3,9,5,Dentist
user_3990,Travel,Hiking,Vocational,23,"Weightlifting,Robotics,Digital Marketing",1,1,1,5,3,10,6,Mechanic
user_3991,Music,Meditation,Associate's,50,"Financial Literacy,Carpentry,Programming,Sewing,Electrical Repair",6,3,1,1,3,6,6,Dentist
user_3992,Psychology,Cooking,Vocational,58,"First Aid,Digital Marketing",9,8,5,5,4,8,4,Lawyer
